Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
459162,7.32,0.19,3490,0.00,0.99,-1.50,1.0000,25.50,70,0,1,1,40,10.82,0.00,-3.85,8.24
459195,7.04,0.20,3381,0.00,0.99,-1.50,1.0000,23.50,70,0,1,1,40,11.32,0.00,-3.81,8.24
459197,7.02,0.21,3280,0.00,0.99,-1.50,1.0000,22.00,70,0,1,1,40,11.13,0.00,-3.69,7.84
459351,6.97,0.20,3175,0.00,0.99,-1.50,1.0000,20.00,70,0,1,1,40,10.41,0.00,-3.65,7.45
459387,6.72,0.15,3058,0.00,0.99,0.00,1.0000,18.50,70,0,1,1,40,10.30,0.00,-3.65,7.06
459492,6.48,0.20,2938,0.00,0.83,0.00,1.0000,17.00,70,0,1,1,40,9.84,0.00,-3.79,7.06
459492,6.18,0.20,2849,0.00,0.83,0.00,1.0000,16.50,70,0,1,1,40,9.33,0.00,-3.89,6.67
459562,6.05,0.18,2726,0.00,0.83,0.00,1.0000,24.00,70,0,1,1,40,8.27,0.00,-3.98,6.27
459727,6.07,0.19,2631,0.00,0.83,0.00,1.0000,24.00,70,0,1,1,40,8.49,0.00,-4.06,6.27
459764,6.10,0.20,2531,0.00,0.83,0.00,1.0000,24.00,70,0,1,1,40,8.44,0.00,-4.18,6.27
459764,6.15,0.20,2431,0.00,0.83,-1.50,1.0000,24.00,70,0,1,1,40,8.23,0.00,-4.20,5.88
459953,6.23,0.21,2332,0.00,0.83,-1.50,1.0000,24.00,70,0,1,1,40,8.19,0.00,-4.25,5.88
459989,6.25,0.21,2224,0.00,0.83,-1.50,1.0000,29.00,70,0,1,1,40,7.68,0.00,-4.23,5.49
459989,6.31,0.22,2146,0.00,0.83,-1.50,1.0000,29.00,70,0,1,1,40,7.59,0.00,-4.20,5.49
460197,6.34,0.21,2040,0.00,0.83,-1.50,1.0000,29.00,70,0,1,1,40,7.13,0.00,-4.16,5.10
460260,6.24,0.22,1953,0.00,0.83,-1.50,1.0000,29.00,70,0,1,1,40,7.24,0.00,-4.10,4.71
460272,6.14,0.23,1872,0.00,0.83,0.00,1.0000,29.00,70,0,1,1,40,6.94,0.00,-4.14,4.71
460425,6.04,0.23,1754,0.00,0.83,0.00,1.0000,28.50,70,0,1,1,40,6.72,0.00,-4.23,4.71
460457,6.03,0.23,1664,0.00,0.83,0.00,1.0000,27.00,70,0,1,1,40,6.34,0.00,-4.33,4.31
460460,6.05,0.23,1570,0.00,0.83,0.00,1.0000,25.00,70,0,1,1,40,6.04,0.00,-4.41,3.92
460613,6.22,0.24,1470,0.00,0.83,0.00,1.0000,24.00,70,0,1,1,40,5.85,0.00,-4.49,3.92
460646,6.30,0.23,1476,0.00,0.83,0.00,1.0000,24.00,70,0,1,1,40,5.53,0.00,-4.35,3.53
460649,6.60,0.20,1517,0.00,0.83,0.00,1.0000,24.00,70,0,1,1,40,7.61,0.00,-4.25,3.14
460827,6.77,0.20,1506,0.00,0.83,0.00,1.0000,24.00,70,0,1,1,40,5.02,0.00,-4.33,3.14
460900,6.92,0.21,1482,0.00,0.83,0.00,1.0000,24.00,70,0,1,1,40,5.20,0.00,-4.35,3.14
460900,6.93,0.21,1450,0.00,0.83,0.00,1.0000,23.50,70,0,1,1,40,5.17,0.00,-4.29,3.53
461123,6.94,0.22,1436,0.00,0.83,0.00,1.0000,23.50,70,0,1,1,40,5.08,0.00,-4.27,3.53
461151,6.93,0.23,1404,0.00,0.83,0.00,1.0000,23.00,70,0,1,1,40,5.30,0.00,-4.22,3.53
461198,6.97,0.23,1376,0.00,0.83,0.00,1.0000,23.00,70,0,1,1,40,5.17,0.00,-4.20,3.14
461329,7.03,0.20,1359,0.00,0.83,0.00,1.0000,23.00,70,0,1,1,40,4.57,0.00,-4.14,2.75
461353,7.12,0.20,1324,0.00,0.83,0.00,1.0000,22.50,70,0,1,1,40,4.31,0.00,-4.08,2.75
461362,7.19,0.20,1280,0.00,0.83,0.00,1.0000,22.50,70,0,1,1,40,4.36,0.00,-4.04,2.75
461506,7.23,0.21,1257,0.00,0.99,0.00,1.0000,22.00,70,0,1,1,40,4.33,0.00,-3.98,2.75
461530,7.31,0.22,1198,0.00,0.95,0.00,1.0000,22.00,72,0,1,1,40,4.34,0.00,-3.91,2.75
461530,7.30,0.21,1225,0.00,0.95,0.00,1.0000,22.00,70,0,1,1,40,4.36,0.00,-3.94,2.75
461776,7.38,0.21,1178,0.00,0.95,0.00,1.0000,22.00,72,0,1,1,40,4.10,0.00,-3.85,2.35
461800,7.56,0.21,1132,0.00,0.95,0.00,1.0000,22.00,72,0,1,1,40,3.87,0.00,-3.79,2.35
461812,7.64,0.20,1096,0.00,0.95,0.00,1.0000,22.00,72,0,1,1,40,3.74,0.00,-3.65,2.35
461966,7.77,0.22,1066,0.00,0.95,0.00,1.0000,22.00,72,0,1,1,40,3.79,0.00,-3.58,2.35
462001,7.77,0.23,1018,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,4.15,0.00,-3.42,2.75
462001,7.77,0.26,987,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,4.20,0.00,-3.36,2.75
462167,7.75,0.26,946,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,4.10,0.00,-3.29,2.75
462202,7.74,0.28,919,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,4.23,0.00,-3.19,2.75
462212,6.63,0.27,907,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,4.10,0.00,-3.11,2.75
462368,6.48,0.28,901,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,4.07,0.00,-4.10,2.75
462404,6.42,0.27,891,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,4.02,0.00,-4.08,2.75
462404,6.40,0.27,870,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,3.87,0.00,-4.06,2.75
462462,6.38,0.26,864,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,3.79,0.00,-4.04,2.35
462614,6.39,0.26,863,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,3.74,0.00,-4.04,2.35
462614,6.40,0.25,863,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,3.59,0.00,-4.04,2.35
462778,7.45,0.26,860,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,3.66,0.00,-4.04,2.35
462814,6.37,0.26,854,0.00,0.95,0.00,1.0000,21.00,72,0,1,1,40,3.77,0.00,-2.98,2.35
462967,7.45,0.26,856,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.74,0.00,-4.02,2.35
463002,7.45,0.25,856,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.64,0.00,-2.94,2.35
463002,7.45,0.25,856,0.00,0.95,0.00,1.0000,20.00,72,0,1,1,40,3.59,0.00,-2.94,2.35
463154,7.47,0.25,849,0.00,0.95,0.00,1.0000,20.00,72,0,1,1,40,3.57,0.00,-2.94,2.35
463199,7.49,0.26,849,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.64,0.00,-2.92,2.35
463261,7.49,0.25,846,0.00,0.95,0.00,1.0000,20.00,72,0,1,1,40,3.55,0.00,-2.90,2.35
463367,7.49,0.25,841,0.00,0.95,0.00,1.0000,20.00,72,0,1,1,40,3.45,0.00,-2.90,2.35
463391,7.50,0.25,838,0.00,0.95,0.00,1.0000,20.00,72,0,1,1,40,3.43,0.00,-2.90,2.35
463553,7.49,0.25,836,0.00,0.95,0.00,1.0000,20.00,72,0,1,1,40,3.52,0.00,-2.88,2.35
463579,7.53,0.26,828,0.00,0.95,0.00,1.0000,19.50,72,0,1,1,40,3.52,0.00,-2.88,2.35
463591,7.52,0.25,817,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.43,0.00,-2.86,2.35
463734,7.53,0.26,814,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.48,0.00,-2.82,2.35
463769,7.51,0.26,808,0.00,0.95,0.00,1.0000,20.00,72,0,1,1,40,3.45,0.00,-2.80,2.35
463769,7.49,0.26,798,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.50,0.00,-2.80,2.35
463868,7.47,0.26,788,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.47,0.00,-2.78,2.35
464023,7.45,0.26,784,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.43,0.00,-2.78,1.96
464034,7.45,0.26,778,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,3.47,0.00,-2.78,1.96
464182,7.45,0.27,767,0.00,0.95,0.00,1.0000,21.50,72,0,1,1,40,3.92,0.00,-2.78,2.75
464219,7.44,0.45,754,0.00,0.95,0.00,1.0000,20.50,72,0,1,1,40,5.70,0.00,-2.78,7.06
464228,6.36,0.84,747,0.00,0.59,0.00,1.0000,28.00,72,0,1,1,40,10.48,0.00,-2.78,8.24
464409,3.92,1.14,782,0.00,0.56,0.00,1.0000,29.50,72,0,1,1,40,14.79,0.00,-2.36,9.80
464445,2.48,1.01,902,0.00,0.57,0.00,1.0000,15.00,72,0,1,1,40,15.18,0.00,-2.22,10.98
464445,1.43,0.81,1065,0.00,0.70,0.00,1.0000,16.00,72,0,1,1,40,15.55,0.00,-2.69,10.98
464609,0.58,0.78,1312,0.00,0.85,0.00,1.0000,18.00,72,0,1,1,40,17.13,0.00,-3.21,12.16
464645,0.31,0.81,1432,0.00,0.92,0.00,1.0000,18.00,72,0,1,1,40,20.40,0.00,-3.96,13.73
464797,-0.06,0.91,1519,0.00,0.92,0.00,1.0000,17.00,72,0,1,1,40,23.16,0.00,-4.16,15.29
464844,-0.53,0.95,1554,0.00,0.93,0.00,1.0000,28.00,72,0,1,1,40,25.20,0.00,-4.29,16.47
464844,-1.05,1.00,1640,0.00,0.93,0.00,1.0000,24.50,72,0,1,1,40,27.73,0.00,-4.41,17.65
465042,-1.26,1.02,1776,0.00,0.93,0.00,1.0000,23.00,72,0,1,1,40,30.46,0.00,-4.41,19.61
465067,-1.13,0.97,1944,0.00,0.95,0.00,1.0000,25.50,72,0,1,1,40,31.26,0.00,-4.20,20.00
465067,-1.25,0.96,1876,0.00,0.94,0.00,1.0000,23.50,72,0,1,1,40,28.49,0.00,-4.29,19.61
465265,-1.03,0.95,1960,0.00,0.97,0.00,1.0000,26.50,72,0,1,1,40,33.12,0.00,-4.12,19.22
465291,-0.69,0.93,1923,0.00,1.00,0.00,1.0000,27.00,72,0,1,1,40,29.37,0.00,-4.10,17.65
465291,-0.62,0.94,1774,0.00,1.00,0.00,1.0000,26.00,72,0,1,1,40,27.43,0.00,-4.14,16.47
465312,-0.42,0.89,1650,0.00,1.01,0.00,1.0000,24.00,72,0,1,1,40,23.85,0.00,-4.23,14.51
465502,-0.28,0.86,1630,0.00,1.02,0.00,1.0000,25.50,72,0,1,1,40,23.87,0.00,-4.45,14.51
465523,-0.12,0.95,1770,0.00,1.02,0.00,1.0000,28.00,72,0,1,1,40,27.26,0.00,-4.45,16.47
465690,0.61,1.13,1958,0.00,0.97,0.00,1.0000,26.00,72,0,1,1,40,36.10,0.00,-4.10,21.18
465749,-1.04,1.22,2004,0.00,0.90,0.00,1.0000,23.00,72,0,1,1,40,40.79,0.00,-2.55,24.71
465758,-2.38,1.09,2002,0.00,0.99,-1.50,1.0000,23.00,72,0,1,1,40,36.38,0.00,-3.13,23.14
465808,-2.10,1.04,2040,0.00,1.03,-1.50,1.0000,23.50,72,0,1,1,40,35.56,0.00,-4.02,20.78
465926,-1.65,1.05,2134,0.00,0.99,-1.50,1.0000,25.00,72,0,1,1,40,38.36,0.00,-4.06,21.57
465973,-1.53,1.03,2278,0.00,0.99,-1.50,1.0000,27.00,72,0,1,1,40,39.25,0.00,-4.02,21.18
465973,-1.02,0.98,2348,0.00,1.00,-1.50,1.0000,28.50,72,0,1,1,40,38.02,0.00,-4.22,19.61
466160,-0.68,0.95,2370,0.00,1.05,-1.50,1.0000,29.50,72,0,1,1,40,37.32,0.00,-4.23,18.82
466184,-0.40,0.88,2438,0.00,1.01,-1.50,1.0000,31.00,72,0,1,1,40,35.90,0.00,-4.25,18.43
466187,-0.12,0.88,2539,0.00,1.01,-1.50,1.0000,33.00,72,0,1,1,40,37.28,0.00,-4.27,18.43
466317,0.16,0.83,2614,0.00,1.02,-1.50,1.0000,36.00,72,0,1,1,40,38.53,0.00,-4.22,18.43
466383,0.16,0.84,2641,0.00,1.02,0.00,1.0000,36.50,70,0,1,1,40,37.30,0.00,-4.18,18.04
466560,0.86,0.81,2672,0.00,1.02,0.00,1.0000,38.00,70,0,1,1,40,36.82,0.00,-4.14,17.25
466607,1.06,0.80,2754,0.00,1.02,0.00,1.0000,40.50,70,0,1,1,40,36.34,0.00,-4.12,17.65
466607,1.21,0.77,2808,0.00,1.02,0.00,1.0000,42.50,70,0,1,1,40,36.10,0.00,-4.08,17.25
466785,1.52,0.71,2856,0.00,1.02,0.00,1.0000,44.50,70,0,1,1,40,34.86,0.00,-4.04,16.47
466811,2.48,0.52,2856,0.00,1.13,0.00,1.0000,46.00,70,0,1,1,40,25.30,0.00,-4.00,12.55
466811,4.42,0.23,2878,0.00,1.57,0.00,1.0000,38.50,70,0,1,1,40,12.66,0.00,-4.00,6.27
467012,6.17,0.19,2855,0.00,1.45,0.00,1.0000,35.50,70,0,1,1,40,9.02,0.00,-4.00,6.67
467036,6.53,0.17,2868,0.00,1.10,0.00,1.0000,32.00,70,0,1,1,40,8.44,0.00,-4.00,6.67
467036,6.67,0.18,2832,0.00,1.08,0.00,1.0000,30.50,70,0,1,1,40,8.32,0.00,-4.00,6.67
467226,6.66,0.18,2762,0.00,1.06,0.00,1.0000,29.50,70,0,1,1,40,8.06,0.00,-4.04,6.27
467249,6.66,0.19,2710,0.00,1.05,0.00,1.0000,27.50,70,0,1,1,40,8.32,0.00,-4.08,6.27
467249,6.57,0.19,2643,0.00,1.03,0.00,1.0000,26.00,70,0,1,1,40,8.40,0.00,-4.12,6.27
467364,6.49,0.20,2472,0.00,1.03,-1.50,1.0000,23.00,70,0,1,1,40,8.23,0.00,-4.18,5.88
467367,6.53,0.20,2544,0.00,1.03,0.00,1.0000,24.50,70,0,1,1,40,8.32,0.00,-4.14,6.27
467461,6.49,0.20,2395,0.00,1.02,-1.50,1.0000,22.00,70,0,1,1,40,7.76,0.00,-4.25,5.88
467624,6.57,0.21,2340,0.00,1.02,-1.50,1.0000,20.50,70,0,1,1,40,7.98,0.00,-4.27,5.88
467659,6.58,0.21,2264,0.00,1.02,-1.50,1.0000,19.50,70,0,1,1,40,7.80,0.00,-4.23,5.49
467659,5.60,0.20,2153,0.00,0.99,-1.50,1.0000,18.00,72,0,1,1,40,7.32,0.00,-4.20,5.49
467823,5.52,0.20,2064,0.00,0.83,-1.50,1.0000,16.50,72,0,1,1,40,6.72,0.00,-5.10,5.10
467858,5.48,0.20,1947,0.00,0.83,-1.50,1.0000,24.00,72,0,1,1,40,6.38,0.00,-5.07,5.10
468023,5.34,0.21,1847,0.00,0.83,0.00,1.0000,24.00,72,0,1,1,40,6.45,0.00,-5.05,4.71
468045,5.13,0.23,1752,0.00,0.83,0.00,1.0000,23.50,72,0,1,1,40,6.60,0.00,-5.20,4.71
468091,5.04,0.23,1654,0.00,0.83,0.00,1.0000,21.00,72,0,1,1,40,6.14,0.00,-5.30,4.31
468282,5.14,0.24,1549,0.00,0.83,0.00,1.0000,19.50,72,0,1,1,40,6.08,0.00,-5.39,3.92
468319,5.30,0.24,1436,0.00,0.83,0.00,1.0000,18.50,72,0,1,1,40,5.72,0.00,-5.34,3.92
468319,5.44,0.24,1337,0.00,0.83,0.00,1.0000,18.00,72,0,1,1,40,5.27,0.00,-5.20,3.53
468331,5.61,0.23,1248,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,40,4.51,0.00,-5.09,2.75
468521,5.78,0.23,1132,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,40,4.33,0.00,-4.93,2.75
468626,6.24,0.25,1052,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,40,4.31,0.00,-4.83,2.75
468626,6.34,0.29,926,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,40,4.51,0.00,-4.39,3.14
468850,6.40,0.33,819,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,40,4.54,0.00,-4.18,3.14
468920,6.31,0.36,754,0.00,0.78,0.00,1.0000,17.00,72,0,1,1,40,4.54,0.00,-3.91,3.14
468920,6.01,0.35,766,0.00,0.75,0.00,1.0000,17.00,72,0,1,1,41,4.72,0.00,-3.87,3.53
468929,5.72,0.35,824,0.00,0.76,0.00,1.0000,17.00,72,0,1,1,41,4.92,0.00,-3.87,3.53
468932,5.61,0.34,886,0.00,0.82,0.00,1.0000,17.00,72,0,1,1,41,4.96,0.00,-3.93,3.53
469131,5.40,0.31,927,0.00,0.82,0.00,1.0000,17.00,72,0,1,1,41,4.75,0.00,-3.98,2.75
469179,5.50,0.26,958,0.00,0.82,0.00,1.0000,17.00,72,0,1,1,41,3.95,0.00,-4.18,2.35
469179,5.69,0.22,983,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,41,3.64,0.00,-4.25,1.96
469353,6.21,0.21,1012,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,41,3.49,0.00,-4.37,1.96
469356,6.10,0.21,1005,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,41,3.59,0.00,-4.35,1.96
469356,5.94,0.22,1000,0.00,0.93,0.00,1.0000,17.00,72,0,1,1,41,3.64,0.00,-4.31,1.96
469567,6.35,0.21,1004,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,41,3.49,0.00,-4.37,1.96
469650,6.54,0.22,973,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,41,3.49,0.00,-4.35,1.96
469650,6.62,0.22,957,0.00,0.83,0.00,1.0000,17.00,72,0,1,1,41,3.47,0.00,-4.29,1.96
469662,6.68,0.22,940,0.00,1.00,0.00,1.0000,17.00,72,0,1,1,41,3.42,0.00,-4.25,1.96
469848,6.70,0.22,924,0.00,0.96,0.00,1.0000,17.00,72,0,1,1,41,3.42,0.00,-4.22,1.96
469876,6.75,0.22,905,0.00,0.96,0.00,1.0000,17.00,72,0,1,1,41,3.35,0.00,-4.18,1.96
469885,6.78,0.24,880,0.00,0.96,0.00,1.0000,17.00,72,0,1,1,41,3.47,0.00,-4.12,1.96
470137,6.83,0.25,854,0.00,0.96,0.00,1.0000,17.00,72,0,1,1,41,3.57,0.00,-4.08,1.96
470161,6.81,0.25,829,0.00,0.96,0.00,1.0000,17.00,72,0,1,1,41,3.47,0.00,-4.00,2.35
470400,6.47,0.29,717,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.52,0.00,-3.87,2.35
470400,6.57,0.28,736,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.43,0.00,-3.87,2.35
470400,6.66,0.28,760,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.50,0.00,-3.87,2.35
470409,6.70,0.27,778,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.52,0.00,-3.87,2.35
470409,6.78,0.26,801,0.00,0.96,0.00,1.0000,17.00,73,0,1,1,41,3.52,0.00,-3.94,2.35
470436,6.40,0.31,696,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.62,0.00,-3.87,2.35
470503,6.18,0.31,708,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.61,0.00,-3.87,2.35
470611,6.08,0.30,716,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.52,0.00,-3.87,2.35
470684,6.03,0.29,706,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.47,0.00,-3.87,2.35
470849,5.97,0.30,704,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.48,0.00,-3.87,2.35
470896,5.93,0.30,698,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.55,0.00,-3.87,2.35
470908,5.87,0.30,701,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.50,0.00,-3.87,2.35
471168,5.86,0.30,706,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.55,0.00,-3.87,2.35
471215,5.81,0.30,712,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.55,0.00,-3.87,2.75
471227,5.76,0.30,722,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.57,0.00,-3.87,2.75
471227,5.76,0.31,730,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.82,0.00,-3.87,2.75
471273,5.76,0.31,735,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.82,0.00,-3.87,2.75
471427,5.76,0.31,744,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.79,0.00,-3.87,2.75
471439,5.76,0.29,762,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.74,0.00,-3.87,2.75
471530,5.79,0.29,762,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.79,0.00,-3.87,2.75
471662,5.86,0.28,776,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.69,0.00,-3.87,2.75
471732,5.90,0.28,790,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.72,0.00,-3.87,2.75
471862,5.92,0.28,805,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.66,0.00,-3.89,2.75
471943,5.94,0.27,816,0.00,0.95,0.00,1.0000,17.00,73,0,1,1,41,3.74,0.00,-3.89,2.75
471946,5.98,0.27,825,0.00,0.95,0.00,1.0000,13.00,73,0,1,1,41,3.74,0.00,-3.91,2.75
472052,6.03,0.27,826,0.00,0.95,0.00,1.0000,13.00,73,0,1,1,41,3.84,0.00,-3.93,2.75
472159,6.03,0.27,827,0.00,0.95,0.00,1.0000,13.00,73,0,1,1,41,3.82,0.00,-3.93,2.75
472384,6.10,0.28,823,0.00,0.95,0.00,1.0000,13.00,73,0,1,1,41,3.87,0.00,-3.94,2.75
472384,6.08,0.28,824,0.00,0.95,0.00,1.0000,13.00,73,0,1,1,41,3.87,0.00,-3.94,2.75
472408,6.12,0.28,822,0.00,0.95,0.00,1.0000,13.50,73,0,1,1,41,3.84,0.00,-3.94,2.75
472419,6.12,0.28,823,0.00,0.95,0.00,1.0000,13.50,73,0,1,1,41,3.82,0.00,-3.93,2.75
472548,6.16,0.28,809,0.00,0.95,0.00,1.0000,14.00,73,0,1,1,41,3.74,0.00,-3.89,2.75
472548,6.17,0.28,812,0.00,0.95,0.00,1.0000,13.50,73,0,1,1,41,3.77,0.00,-3.93,2.75
472548,6.15,0.28,821,0.00,0.95,0.00,1.0000,13.50,73,0,1,1,41,3.77,0.00,-3.93,2.75
472642,6.14,0.28,809,0.00,0.95,0.00,1.0000,14.00,73,0,1,1,41,3.66,0.00,-3.91,2.75
472642,6.19,0.27,800,0.00,0.95,0.00,1.0000,14.00,73,0,1,1,41,3.67,0.00,-3.89,2.35
472809,6.20,0.27,801,0.00,0.95,0.00,1.0000,14.00,73,0,1,1,41,3.62,0.00,-3.89,2.35
472942,6.20,0.27,798,0.00,0.95,0.00,1.0000,14.00,73,0,1,1,41,3.67,0.00,-3.87,2.35
472953,6.21,0.27,795,0.00,0.95,0.00,1.0000,14.50,73,0,1,1,41,3.69,0.00,-3.87,2.35
472953,6.23,0.27,788,0.00,0.95,0.00,1.0000,15.00,73,0,1,1,41,3.59,0.00,-3.87,2.35
473141,6.21,0.27,784,0.00,0.95,0.00,1.0000,15.00,73,0,1,1,41,3.52,0.00,-3.87,2.35
473213,6.21,0.28,778,0.00,0.95,0.00,1.0000,15.50,73,0,1,1,41,3.57,0.00,-3.87,2.35
473222,6.18,0.27,777,0.00,0.95,0.00,1.0000,15.00,73,0,1,1,41,3.50,0.00,-3.87,2.35
473224,6.19,0.27,772,0.00,0.95,0.00,1.0000,13.50,73,0,1,1,41,3.41,0.00,-3.87,2.35
473434,6.18,0.28,774,0.00,0.95,0.00,1.0000,14.00,73,0,1,1,41,3.62,0.00,-3.87,2.35
473482,6.15,0.29,768,0.00,0.95,0.00,1.0000,14.50,73,0,1,1,41,3.64,0.00,-3.87,2.75
473482,6.12,0.28,766,0.00,0.95,0.00,1.0000,14.50,73,0,1,1,41,3.72,0.00,-3.87,2.75
473648,6.09,0.30,757,0.00,0.95,0.00,1.0000,15.00,73,0,1,1,41,3.77,0.00,-3.87,2.75
473706,6.02,0.30,755,0.00,0.95,0.00,1.0000,15.00,73,0,1,1,41,3.79,0.00,-3.87,2.75
473706,5.96,0.30,763,0.00,0.95,0.00,1.0000,15.50,73,0,1,1,41,3.82,0.00,-3.87,2.75
473718,5.92,0.29,766,0.00,0.95,0.00,1.0000,15.00,73,0,1,1,41,3.74,0.00,-3.87,2.75
473939,5.91,0.29,762,0.00,0.95,0.00,1.0000,14.50,73,0,1,1,41,3.74,0.00,-3.87,2.75
474021,5.91,0.29,765,0.00,0.95,0.00,1.0000,14.50,73,0,1,1,41,3.69,0.00,-3.87,2.75
474021,5.91,0.29,771,0.00,0.95,0.00,1.0000,14.00,73,0,1,1,41,3.79,0.00,-3.87,2.75
474221,5.91,0.30,772,0.00,0.95,0.00,1.0000,14.00,73,0,1,1,41,3.82,0.00,-3.87,2.75
474256,5.91,0.29,779,0.00,0.95,0.00,1.0000,13.50,73,0,1,1,41,3.72,0.00,-3.87,2.75
474266,5.91,0.28,784,0.00,0.95,0.00,1.0000,13.00,73,0,1,1,41,3.66,0.00,-3.87,2.75
474268,5.93,0.29,786,0.00,0.95,0.00,1.0000,13.00,73,0,1,1,41,3.84,0.00,-3.87,2.75
474461,5.96,0.30,791,0.00,0.95,0.00,1.0000,12.50,73,0,1,1,41,3.89,0.00,-3.87,2.75
474494,5.96,0.29,792,0.00,0.95,0.00,1.0000,12.50,73,0,1,1,41,3.84,0.00,-3.87,2.75
474497,5.97,0.29,794,0.00,0.95,0.00,1.0000,12.00,73,0,1,1,41,3.84,0.00,-3.87,2.75
474686,5.99,0.29,810,0.00,0.95,0.00,1.0000,12.00,73,0,1,1,41,3.84,0.00,-3.89,2.75
474698,5.97,0.29,805,0.00,0.95,0.00,1.0000,12.00,73,0,1,1,41,3.84,0.00,-3.87,2.75
474698,5.98,0.29,796,0.00,0.95,0.00,1.0000,12.00,73,0,1,1,41,3.79,0.00,-3.87,2.75
474780,6.02,0.29,810,0.00,0.95,0.00,1.0000,12.00,73,0,1,1,41,3.87,0.00,-3.89,2.75
474973,6.00,0.29,813,0.00,0.95,0.00,1.0000,12.00,73,0,1,1,41,3.87,0.00,-3.89,2.75
474985,6.01,0.28,814,0.00,0.95,0.00,1.0000,12.00,73,0,1,1,41,3.82,0.00,-3.91,2.75
475160,6.00,0.28,816,0.00,0.95,0.00,1.0000,11.50,73,0,1,1,41,3.84,0.00,-3.91,2.75
475220,6.03,0.29,820,0.00,0.95,0.00,1.0000,11.50,73,0,1,1,41,3.89,0.00,-3.91,2.75
475231,6.04,0.28,827,0.00,0.95,0.00,1.0000,11.50,73,0,1,1,41,3.84,0.00,-3.93,2.75
475231,6.05,0.28,836,0.00,0.95,0.00,1.0000,11.00,73,0,1,1,41,3.82,0.00,-3.91,2.75
