Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (4-byte)* (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
386229,0.00,36.35,767,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,168,0,8,0.02,50.20,72.47,0.00,14.06
386229,0.00,41.11,767,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,168,0,8,0.02,50.20,72.49,0.00,14.06
386229,0.00,41.11,770,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,171,0,8,0.02,50.20,72.49,0.00,15.12
386229,0.00,41.11,771,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,165,0,8,0.02,50.20,72.49,0.00,13.01
386229,0.00,36.35,764,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.51,0.00,17.93
386229,0.00,36.35,759,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.51,0.00,16.88
386229,0.00,36.51,760,0.00,2048.00,-31.75,3.1250,-64.00,-11,55,165,0,8,0.02,50.20,72.51,0.00,13.01
386246,0.00,41.11,756,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,159,0,8,0.02,50.20,72.53,0.00,10.90
386246,0.00,36.67,766,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,154,0,8,0.02,50.20,72.49,0.00,9.14
387050,0.00,36.35,772,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,171,0,8,0.02,50.20,72.45,0.00,15.12
387439,0.00,36.92,778,0.00,2048.00,-31.75,14.6250,-64.00,-11,55,184,0,8,0.02,50.20,72.45,0.00,19.69
387439,0.00,36.92,784,0.00,2048.00,-31.75,14.6250,-64.00,-11,55,184,0,8,0.02,50.20,72.44,0.00,19.69
387439,0.00,36.67,775,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,173,0,8,0.02,50.20,72.44,0.00,15.82
387439,0.00,36.67,768,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,173,0,8,0.02,50.20,72.47,0.00,15.82
387439,0.00,41.11,775,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.45,0.00,16.88
387456,0.00,36.67,774,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,171,0,8,0.02,50.20,72.45,0.00,15.12
387456,0.00,36.67,770,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,182,0,8,0.02,50.20,72.47,0.00,18.98
387456,0.00,36.59,772,0.00,2048.00,-31.75,8.6250,-64.00,-11,55,176,0,8,0.02,50.20,72.47,0.00,16.88
387456,0.00,36.51,767,0.00,2048.00,-31.75,3.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.47,0.00,16.88
387456,0.00,36.67,766,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,184,0,8,0.02,50.20,72.47,0.00,19.69
387456,0.00,36.43,770,0.00,2048.00,-31.75,13.6250,-64.00,-11,55,165,0,8,0.02,50.20,72.47,0.00,13.01
387456,0.00,36.35,774,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.47,0.00,16.88
387456,0.00,40.75,766,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.47,0.00,16.88
387587,0.00,36.67,774,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,170,0,8,0.02,50.20,72.45,0.00,14.77
387601,0.00,36.67,781,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.44,0.00,17.93
387601,0.00,36.59,780,0.00,2048.00,-31.75,8.6250,-64.00,-11,55,187,0,8,0.02,50.20,72.45,0.00,20.74
387601,0.00,36.43,785,0.00,2048.00,-31.75,13.6250,-64.00,-11,55,192,0,8,0.02,50.20,72.44,0.00,22.50
388412,0.00,36.67,784,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.44,0.00,17.93
388555,0.00,36.35,769,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,193,0,8,0.02,50.20,72.45,0.00,22.85
388555,0.00,36.35,768,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,193,0,8,0.02,50.20,72.47,0.00,22.85
388695,0.00,36.35,769,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,193,0,8,0.02,50.20,72.47,0.00,22.85
388695,0.00,36.35,783,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,174,0,8,0.02,50.20,72.44,0.00,16.17
388695,0.00,36.67,791,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,184,0,8,0.02,50.20,72.44,0.00,19.69
388695,0.00,36.67,782,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,184,0,8,0.02,50.20,72.44,0.00,19.69
388695,0.00,36.67,776,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,192,0,8,0.02,50.20,72.45,0.00,22.50
388695,0.00,36.59,769,0.00,2048.00,-31.75,8.6250,-64.00,-11,55,184,0,8,0.02,50.20,72.47,0.00,19.69
388695,0.00,36.43,770,0.00,2048.00,-31.75,13.6250,-64.00,-11,55,190,0,8,0.02,50.20,72.47,0.00,21.80
388695,0.00,36.43,768,0.00,2048.00,-31.75,13.6250,-64.00,-11,55,179,0,8,0.02,50.20,72.47,0.00,17.93
388695,0.00,36.35,772,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,184,0,8,0.02,50.20,72.47,0.00,19.69
388820,0.00,36.35,792,0.00,2048.00,-31.75,8.1250,-64.00,-11,55,173,0,8,0.02,50.20,72.42,0.00,15.82
389040,0.00,36.51,793,0.00,2048.00,-31.75,3.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.42,0.00,16.88
389164,0.00,36.67,791,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,181,0,8,0.02,50.20,72.42,0.00,18.63
389272,0.00,36.67,789,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,181,0,8,0.02,50.20,72.42,0.00,18.63
389564,0.00,36.67,788,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,184,0,8,0.02,50.20,72.44,0.00,19.69
390133,0.00,36.76,792,0.00,2048.00,-31.75,3.6250,-64.00,-11,55,190,0,8,0.02,50.20,72.44,0.00,21.80
390394,0.00,36.59,780,0.00,2048.00,-31.75,8.6250,-64.00,-11,55,187,0,8,0.02,50.20,72.45,0.00,20.74
390394,0.00,36.51,780,0.00,2048.00,-31.75,3.1250,-64.00,-11,55,190,0,8,0.02,50.20,72.45,0.00,21.80
390394,0.00,36.67,774,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,181,0,8,0.02,50.20,72.45,0.00,18.63
390394,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,181,0,8,0.02,50.20,72.45,0.00,18.63
390394,0.00,36.67,782,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,190,0,8,0.02,50.20,72.44,0.00,21.80
390414,0.00,36.67,783,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,181,0,8,0.02,50.20,72.44,0.00,18.63
390414,0.00,36.67,783,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,192,0,8,0.02,50.20,72.44,0.00,22.50
390414,0.00,36.67,778,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.44,0.00,16.88
390414,0.00,36.67,778,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.45,0.00,17.93
390414,0.00,36.67,773,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,171,0,8,0.02,50.20,72.47,0.00,15.12
390414,0.00,36.67,772,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,190,0,8,0.02,50.20,72.47,0.00,21.80
390414,0.00,36.76,777,0.00,2048.00,-31.75,3.6250,-64.00,-11,55,179,0,8,0.02,50.20,72.45,0.00,17.93
390429,0.00,36.67,781,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,184,0,8,0.02,50.20,72.45,0.00,19.69
390429,0.00,36.76,785,0.00,2048.00,-31.75,3.6250,-64.00,-11,55,187,0,8,0.02,50.20,72.44,0.00,20.74
390429,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,198,0,8,0.02,50.20,72.45,0.00,24.61
391134,0.00,36.67,788,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.44,0.00,17.93
391566,0.00,36.67,788,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,187,0,8,0.02,50.20,72.44,0.00,20.74
391566,0.00,36.67,782,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,195,0,8,0.02,50.20,72.45,0.00,23.55
391566,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.45,0.00,17.93
391566,0.00,36.67,776,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,173,0,8,0.02,50.20,72.45,0.00,15.82
391566,0.00,36.67,781,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,192,0,8,0.02,50.20,72.45,0.00,22.50
391566,0.00,36.67,783,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,187,0,8,0.02,50.20,72.45,0.00,20.74
391581,0.00,36.67,777,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,181,0,8,0.02,50.20,72.44,0.00,18.63
391583,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,185,0,8,0.02,50.20,72.45,0.00,20.04
391583,0.00,36.67,783,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,187,0,8,0.02,50.20,72.44,0.00,20.74
391583,0.00,36.67,783,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.44,0.00,17.93
391583,0.00,36.67,784,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.44,0.00,17.93
391583,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,174,0,8,0.02,50.20,72.45,0.00,16.17
391583,0.00,36.67,777,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,182,0,8,0.02,50.20,72.45,0.00,18.98
392512,0.00,36.67,790,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,187,0,8,0.02,50.20,72.44,0.00,20.74
392665,0.00,36.67,786,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.45,0.00,16.88
392665,0.00,36.67,783,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,198,0,8,0.02,50.20,72.47,0.00,24.61
392931,0.00,36.76,784,0.00,2048.00,-31.75,3.6250,-64.00,-11,55,187,0,8,0.02,50.20,72.44,0.00,20.74
392931,0.00,36.92,785,0.00,2048.00,-31.75,14.6250,-64.00,-11,55,179,0,8,0.02,50.20,72.44,0.00,17.93
392931,0.00,36.92,777,0.00,2048.00,-31.75,14.6250,-64.00,-11,55,192,0,8,0.02,50.20,72.45,0.00,22.50
392931,0.00,36.76,776,0.00,2048.00,-31.75,3.6250,-64.00,-11,55,182,0,8,0.02,50.20,72.45,0.00,18.98
392931,0.00,36.67,771,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,185,0,8,0.02,50.20,72.47,0.00,20.04
392931,0.00,36.67,771,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.49,0.00,17.93
392931,0.00,36.67,769,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.51,0.00,17.93
392931,0.00,36.59,768,0.00,2048.00,-31.75,8.6250,-64.00,-11,55,182,0,8,0.02,50.20,72.49,0.00,18.98
392931,0.00,36.67,770,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.49,0.00,16.88
392931,0.00,36.59,780,0.00,2048.00,-31.75,8.6250,-64.00,-11,55,190,0,8,0.02,50.20,72.47,0.00,21.80
392931,0.00,36.67,779,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,187,0,8,0.02,50.20,72.47,0.00,20.74
393514,0.00,36.67,785,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,176,0,8,0.02,50.20,72.45,0.00,16.88
394056,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,171,0,8,0.02,50.20,72.47,0.00,15.12
394070,0.00,36.67,778,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,165,0,8,0.02,50.20,72.49,0.00,13.01
394070,0.00,36.67,773,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,184,0,8,0.02,50.20,72.51,0.00,19.69
394070,0.00,36.67,771,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,181,0,8,0.02,50.20,72.49,0.00,18.63
394070,0.00,36.67,774,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,179,0,8,0.02,50.20,72.49,0.00,17.93
394070,0.00,36.67,772,0.00,2048.00,-31.75,14.1250,-64.00,-11,55,182,0,8,0.02,50.20,72.49,0.00,18.98
394326,0.00,36.67,773,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,170,0,8,0.02,50.20,72.49,0.00,14.77
395134,0.00,36.51,766,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,155,0,8,0.02,50.20,72.51,0.00,9.49
395697,0.00,36.43,767,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,165,0,8,0.02,50.20,72.51,0.00,13.01
395975,0.00,36.51,765,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,171,0,8,0.02,50.20,72.49,0.00,15.12
395975,0.00,36.35,771,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,171,0,8,0.02,50.20,72.47,0.00,15.12
395975,0.00,36.59,772,0.00,2048.00,-31.75,8.6250,-64.00,-11,56,176,0,8,0.02,50.20,72.47,0.00,16.88
395975,0.00,36.43,773,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,179,0,8,0.02,50.20,72.47,0.00,17.93
395975,0.00,36.59,771,0.00,2048.00,-31.75,8.6250,-64.00,-11,56,176,0,8,0.02,50.20,72.47,0.00,16.88
395975,0.00,36.51,766,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,176,0,8,0.02,50.20,72.45,0.00,16.88
395994,0.00,36.67,764,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.49,0.00,15.82
395994,0.00,36.67,764,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,193,0,8,0.02,50.20,72.49,0.00,22.85
395994,0.00,36.67,773,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,181,0,8,0.02,50.20,72.45,0.00,18.63
395994,0.00,36.67,774,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,190,0,8,0.02,50.20,72.45,0.00,21.80
395994,0.00,36.67,775,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.45,0.00,15.82
395994,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.45,0.00,15.82
395994,0.00,36.51,779,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.45,0.00,15.82
395994,0.00,40.93,776,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,179,0,8,0.02,50.20,72.45,0.00,17.93
396010,0.00,36.35,777,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,195,0,8,0.02,50.20,72.45,0.00,23.55
396010,0.00,36.35,770,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,195,0,8,0.02,50.20,72.47,0.00,23.55
396010,0.00,36.35,770,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,187,0,8,0.02,50.20,72.47,0.00,20.74
396010,0.00,36.35,773,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,176,0,8,0.02,50.20,72.45,0.00,16.88
396010,0.00,36.35,780,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,174,0,8,0.02,50.20,72.45,0.00,16.17
396010,0.00,36.27,771,0.00,2048.00,-31.75,2.6250,-64.00,-11,56,181,0,8,0.02,50.20,72.47,0.00,18.63
396010,0.00,36.19,764,0.00,2048.00,-31.75,13.1250,-64.00,-11,56,187,0,8,0.02,50.20,72.49,0.00,20.74
396010,0.00,36.19,760,0.00,2048.00,-31.75,13.1250,-64.00,-11,56,178,0,8,0.02,50.20,72.49,0.00,17.58
396010,0.00,36.19,760,0.00,2048.00,-31.75,13.1250,-64.00,-11,56,181,0,8,0.02,50.20,72.49,0.00,18.63
396010,0.00,36.35,761,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,174,0,8,0.02,50.20,72.49,0.00,16.17
396010,0.00,36.35,758,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,171,0,8,0.02,50.20,72.47,0.00,15.12
396030,0.00,36.35,754,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,184,0,8,0.02,50.20,72.49,0.00,19.69
396030,0.00,36.35,760,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,187,0,8,0.02,50.20,72.49,0.00,20.74
396030,0.00,36.35,768,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,176,0,8,0.02,50.20,72.51,0.00,16.88
396981,0.00,36.43,768,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,187,0,8,0.02,50.20,72.47,0.00,20.74
397127,0.00,36.35,770,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,184,0,8,0.02,50.20,72.45,0.00,19.69
397127,0.00,36.43,765,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,173,0,8,0.02,50.20,72.47,0.00,15.82
397138,0.00,36.35,765,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,176,0,8,0.02,50.20,72.49,0.00,16.88
397138,0.00,36.35,764,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,168,0,8,0.02,50.20,72.49,0.00,14.06
397138,0.00,36.35,758,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.51,0.00,15.82
397138,0.00,36.51,758,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,174,0,8,0.02,50.20,72.51,0.00,16.17
397138,0.00,36.59,764,0.00,2048.00,-31.75,8.6250,-64.00,-11,56,184,0,8,0.02,50.20,72.49,0.00,19.69
397138,0.00,36.67,770,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,166,0,8,0.02,50.20,72.47,0.00,13.36
397138,0.00,36.67,770,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,181,0,8,0.02,50.20,72.47,0.00,18.63
397138,0.00,36.67,770,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,187,0,8,0.02,50.20,72.47,0.00,20.74
397154,0.00,36.67,776,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,184,0,8,0.02,50.20,72.45,0.00,19.69
397154,0.00,36.67,776,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,176,0,8,0.02,50.20,72.47,0.00,16.88
397154,0.00,36.67,777,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,178,0,8,0.02,50.20,72.45,0.00,17.58
397154,0.00,36.51,780,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,159,0,8,0.02,50.20,72.44,0.00,10.90
397154,0.00,36.43,777,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,176,0,8,0.02,50.20,72.45,0.00,16.88
397846,0.00,36.43,772,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,179,0,8,0.02,50.20,72.47,0.00,17.93
398240,0.00,41.02,780,0.00,2048.00,-31.75,8.6250,-64.00,-11,56,168,0,8,0.02,50.20,72.45,0.00,14.06
398240,0.00,36.43,778,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,176,0,8,0.02,50.20,72.45,0.00,16.88
398240,0.00,36.35,772,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,182,0,8,0.02,50.20,72.47,0.00,18.98
398240,0.00,36.35,762,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,187,0,8,0.02,50.20,72.49,0.00,20.74
398240,0.00,36.35,763,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,187,0,8,0.02,50.20,72.51,0.00,20.74
398240,0.00,36.35,766,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,187,0,8,0.02,50.20,72.51,0.00,20.74
398240,0.00,40.75,768,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,181,0,8,0.02,50.20,72.49,0.00,18.63
398240,0.00,36.67,766,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,190,0,8,0.02,50.20,72.49,0.00,21.80
398240,0.00,41.11,772,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,193,0,8,0.02,50.20,72.47,0.00,22.85
398257,0.00,36.67,778,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,181,0,8,0.02,50.20,72.45,0.00,18.63
398257,0.00,36.51,780,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,162,0,8,0.02,50.20,72.45,0.00,11.95
398257,0.00,36.59,776,0.00,2048.00,-31.75,8.6250,-64.00,-11,56,176,0,8,0.02,50.20,72.45,0.00,16.88
398257,0.00,36.43,775,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,184,0,8,0.02,50.20,72.47,0.00,19.69
398953,0.00,41.11,779,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.45,0.00,15.82
399398,0.00,41.39,781,0.00,2048.00,-31.75,14.6250,-64.00,-11,56,174,0,8,0.02,50.20,72.45,0.00,16.17
399534,0.00,37.00,775,0.00,2048.00,-31.75,4.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.45,0.00,15.82
399534,0.00,41.30,779,0.00,2048.00,-31.75,9.1250,-64.00,-11,56,179,0,8,0.02,50.20,72.45,0.00,17.93
399534,0.00,41.48,784,0.00,2048.00,-31.75,4.1250,-64.00,-11,56,170,0,8,0.02,50.20,72.44,0.00,14.77
399535,0.00,41.48,777,0.00,2048.00,-31.75,4.1250,-64.00,-11,56,176,0,8,0.02,50.20,72.45,0.00,16.88
399535,0.00,36.84,770,0.00,2048.00,-31.75,9.1250,-64.00,-11,56,171,0,8,0.02,50.20,72.47,0.00,15.12
399535,0.00,36.76,770,0.00,2048.00,-31.75,3.6250,-64.00,-11,56,170,0,8,0.02,50.20,72.47,0.00,14.77
399535,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,187,0,8,0.02,50.20,72.45,0.00,20.74
399535,0.00,36.76,777,0.00,2048.00,-31.75,3.6250,-64.00,-11,56,181,0,8,0.02,50.20,72.45,0.00,18.63
399535,0.00,36.67,780,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.45,0.00,15.82
399535,0.00,41.21,784,0.00,2048.00,-31.75,3.6250,-64.00,-11,56,176,0,8,0.02,50.20,72.44,0.00,16.88
399535,0.00,41.21,783,0.00,2048.00,-31.75,3.6250,-64.00,-11,56,179,0,8,0.02,50.20,72.44,0.00,17.93
399535,0.00,41.39,782,0.00,2048.00,-31.75,14.6250,-64.00,-11,56,173,0,8,0.02,50.20,72.45,0.00,15.82
399649,0.00,36.76,772,0.00,2048.00,-31.75,3.6250,-64.00,-11,56,160,0,8,0.02,50.20,72.47,0.00,11.25
399649,0.00,36.84,772,0.00,2048.00,-31.75,9.1250,-64.00,-11,56,168,0,8,0.02,50.20,72.47,0.00,14.06
399649,0.00,37.00,772,0.00,2048.00,-31.75,4.1250,-64.00,-11,56,162,0,8,0.02,50.20,72.47,0.00,11.95
399775,0.00,41.21,764,0.00,2048.00,-31.75,3.6250,-64.00,-11,56,168,0,8,0.02,50.20,72.49,0.00,14.06
399901,0.00,41.11,760,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,179,0,8,0.02,50.20,72.49,0.00,17.93
400024,0.00,41.11,761,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,190,0,8,0.02,50.20,72.49,0.00,21.80
400460,0.00,40.84,758,0.00,2048.00,-31.75,13.6250,-64.00,-11,56,176,0,8,0.02,50.20,72.51,0.00,16.88
400460,0.00,40.75,754,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,170,0,8,0.02,50.20,72.51,0.00,14.77
400460,0.00,36.35,755,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,171,0,8,0.02,50.20,72.49,0.00,15.12
400617,0.00,36.35,761,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,165,0,8,0.02,50.20,72.47,0.00,13.01
401164,0.00,40.75,766,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,181,0,8,0.02,50.20,72.47,0.00,18.63
401164,0.00,40.75,762,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,190,0,8,0.02,50.20,72.49,0.00,21.80
401164,0.00,41.02,762,0.00,2048.00,-31.75,8.6250,-64.00,-11,56,184,0,8,0.02,50.20,72.49,0.00,19.69
401164,0.00,41.02,768,0.00,2048.00,-31.75,8.6250,-64.00,-11,56,176,0,8,0.02,50.20,72.47,0.00,16.88
401164,0.00,41.11,771,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,176,0,8,0.02,50.20,72.47,0.00,16.88
401164,0.00,41.11,773,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,184,0,8,0.02,50.20,72.45,0.00,19.69
401164,0.00,40.93,773,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,184,0,8,0.02,50.20,72.45,0.00,19.69
401179,0.00,36.35,773,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,182,0,8,0.02,50.20,72.45,0.00,18.98
401179,0.00,36.51,776,0.00,2048.00,-31.75,3.1250,-64.00,-11,56,168,0,8,0.02,50.20,72.45,0.00,14.06
401179,0.00,36.35,775,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,165,0,8,0.02,50.20,72.45,0.00,13.01
401179,0.00,40.75,774,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,165,0,8,0.02,50.20,72.45,0.00,13.01
402024,0.00,40.75,768,0.00,2048.00,-31.75,8.1250,-64.00,-11,56,184,0,8,0.02,50.20,72.47,0.00,19.69
402035,0.00,36.59,773,0.00,2048.00,-31.75,8.6250,-64.00,-11,56,170,0,8,0.02,50.20,72.45,0.00,14.77
402035,0.00,41.11,774,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,173,0,8,0.02,50.20,72.45,0.00,15.82
402035,0.00,41.11,777,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,171,0,8,0.02,50.20,72.45,0.00,15.12
402035,0.00,41.11,770,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,182,0,8,0.02,50.20,72.47,0.00,18.98
402446,0.00,41.11,776,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,190,0,8,0.02,50.20,72.45,0.00,21.80
402458,0.00,41.11,768,0.00,2048.00,-31.75,14.1250,-64.00,-11,56,179,0,8,0.02,50.20,72.47,0.00,17.93
402458,0.00,41.21,764,0.00,2048.00,-31.75,3.6250,-64.00,-11,56,187,0,8,0.02,50.20,72.49,0.00,20.74
402458,0.00,36.92,768,0.00,2048.00,-31.75,14.6250,-64.00,-11,56,173,0,8,0.02,50.20,72.47,0.00,15.82
402458,0.00,36.84,782,0.00,2048.00,-31.75,9.1250,-64.00,-11,56,159,0,8,0.02,50.20,72.44,0.00,10.90
