Time (msec),Boost Error* (psi),Engine Load (Calculated) (g/rev),Engine Speed (rpm),Feedback Knock Correction (1-byte)** (degrees),Final Fueling Base (2-byte)* (lambda),Fine Learning Knock Correction (degrees),IAM (multiplier),Ignition Total Timing (degrees),Intake Air Temperature (F),Knock Sum Cylinder 1* (count),Knock Sum Cylinder 2* (count),Knock Sum Cylinder 3* (count),Knock Sum Cylinder 4* (count),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost (2-byte)** (psi relative sea level),Throttle Opening Angle (%)
96622,4.68,0.29,771,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.92,0.00,-4.74,3.14
96622,4.69,0.31,777,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.72,0.00,-4.74,3.14
96778,4.70,0.29,770,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.72,0.00,-4.74,3.14
96841,4.70,0.28,768,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.64,0.00,-4.74,3.14
96841,4.70,0.32,764,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,4.05,0.00,-4.74,3.14
96950,4.70,0.31,762,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,3.97,0.00,-4.74,3.14
97043,4.70,0.31,827,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.95,0.00,-4.74,3.14
97043,4.70,0.30,770,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.87,0.00,-4.74,3.14
97200,4.70,0.29,782,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,4.02,0.00,-4.74,3.14
97247,4.70,0.29,775,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.69,0.00,-4.74,3.14
97404,4.71,0.28,784,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.72,0.00,-4.74,3.14
97450,4.75,0.28,782,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.61,0.00,-4.74,3.14
97450,4.75,0.28,786,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.69,0.00,-4.74,3.14
97591,4.75,0.29,776,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.72,0.00,-4.74,3.14
97653,4.75,0.30,785,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.89,0.00,-4.74,3.14
97653,4.75,0.29,780,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.77,0.00,-4.74,3.14
97793,4.75,0.29,780,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.69,0.00,-4.74,3.14
97841,4.74,0.30,778,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.89,0.00,-4.74,3.14
97857,4.78,0.27,778,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.65,0.00,-4.74,3.14
97966,4.78,0.27,780,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.62,0.00,-4.74,3.14
98075,4.80,0.27,786,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.57,0.00,-4.74,3.14
98075,4.80,0.30,782,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.89,0.00,-4.74,3.14
98247,4.80,0.30,778,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.95,0.00,-4.74,3.14
98310,4.80,0.29,782,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.72,0.00,-4.74,3.14
98310,4.80,0.29,779,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.77,0.00,-4.74,3.14
98450,4.80,0.29,777,0.00,0.99,0.00,1.0000,11.00,151,3,5,4,51,3.74,0.00,-4.74,3.14
98497,4.83,0.28,779,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.62,0.00,-4.74,3.14
98637,4.81,0.29,790,0.00,0.99,0.00,1.0000,11.00,151,3,5,4,51,3.69,0.00,-4.74,3.14
98684,4.85,0.29,780,0.00,0.99,0.00,1.0000,12.00,151,3,5,4,51,3.74,0.00,-4.74,3.14
98684,4.84,0.28,782,0.00,0.99,0.00,1.0000,11.50,151,3,5,4,51,3.95,0.00,-4.74,3.14
98840,4.84,0.29,765,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,3.72,0.00,-4.74,3.14
98887,4.80,0.29,769,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.77,0.00,-4.74,3.14
98887,4.80,0.29,760,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,3.67,0.00,-4.74,3.14
99044,4.79,0.29,706,0.00,0.99,0.00,1.0000,13.50,151,3,5,4,51,3.72,0.00,-4.74,3.14
99091,4.75,0.28,760,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,3.74,0.00,-4.74,3.14
99091,4.75,0.30,766,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.64,0.00,-4.74,3.14
99247,4.75,0.28,758,0.00,0.99,0.00,1.0000,13.00,151,3,5,4,51,3.82,0.00,-4.74,3.14
99294,4.75,0.29,756,0.00,0.99,0.00,1.0000,13.50,151,3,5,4,51,3.59,0.00,-4.74,3.14
99310,4.75,0.30,754,0.00,0.99,0.00,1.0000,13.50,151,3,5,4,51,3.82,0.00,-4.74,3.14
99465,4.74,0.30,756,0.00,0.99,0.00,1.0000,13.50,151,3,5,4,51,3.74,0.00,-4.74,3.14
99497,4.72,0.30,757,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.79,0.00,-4.74,3.14
99637,4.72,0.29,764,0.00,0.99,0.00,1.0000,12.50,151,3,5,4,51,3.69,0.00,-4.74,3.14
99684,4.72,0.29,744,0.00,0.99,0.00,1.0000,14.50,151,3,5,4,51,3.69,0.00,-4.74,1.96
99684,4.72,0.29,665,0.00,0.99,0.00,1.0000,19.50,151,3,5,4,51,3.25,0.00,-4.74,1.57
99841,4.72,0.30,618,0.00,0.99,0.00,1.0000,20.00,151,3,5,4,51,2.98,0.00,-4.74,1.57
99888,4.74,0.30,584,0.00,0.99,0.00,1.0000,18.50,151,3,5,4,51,2.59,0.00,-4.74,1.57
100044,4.76,0.34,466,0.00,0.99,0.00,1.0000,20.50,151,3,5,4,51,2.61,0.00,-4.74,1.57
100075,4.72,0.37,402,0.00,0.99,0.00,1.0000,20.50,151,3,5,4,51,2.50,0.00,-4.74,1.57
100075,4.62,0.38,402,0.00,0.99,0.00,1.0000,20.50,151,3,5,4,51,2.50,0.00,-4.74,1.96
100215,4.44,0.45,327,0.00,0.89,0.00,1.0000,20.50,151,3,5,4,51,2.46,0.00,-4.74,1.96
100278,4.44,0.45,327,0.00,0.89,0.00,1.0000,20.50,151,3,5,4,51,2.46,0.00,-4.74,1.96
100278,4.44,0.45,327,0.00,0.89,0.00,1.0000,20.50,151,3,5,4,51,2.46,0.00,-4.74,1.96
100434,4.44,1.46,119,0.00,0.89,0.00,1.0000,14.50,151,3,5,4,51,2.89,0.00,-4.74,1.96
100482,2.08,1.46,119,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.89,0.00,-4.74,1.96
100482,2.08,1.46,119,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.89,0.00,-4.74,1.96
100637,2.08,1.46,119,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.89,0.00,-4.74,1.96
100700,2.08,1.46,119,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.89,0.00,-4.74,1.96
100700,2.08,1.46,119,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.89,0.00,-4.74,1.96
100888,2.08,1.46,119,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.89,0.00,-4.74,1.96
100934,2.08,2.06,119,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.89,0.00,-4.74,1.96
100934,2.08,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,5.10
101074,-3.74,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,0.00
101137,-3.84,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,0.00
101137,-3.89,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,0.00
101278,-3.99,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,4.31
101278,-3.94,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,0.00
101356,-4.13,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,7.06
101528,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,7.45
101574,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,7.45
101574,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,8.63
101731,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,9.41
101778,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,11.76
101778,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,14.51
101950,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,17.65
101997,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,20.39
102137,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,25.88
102200,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,36.86
102200,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,48.24
102278,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102387,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102387,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102450,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102606,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102606,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102778,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102810,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102825,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
102981,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
103028,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,50.20
103028,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,49.02
103200,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,20.78
103247,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,9.80
103247,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,9.02
103403,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,8.63
103466,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,151,3,5,4,51,2.20,0.00,-4.74,8.63
103621,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
103669,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
103669,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
103809,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
103856,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
103903,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104028,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104075,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104075,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104231,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104278,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104278,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104434,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104481,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104638,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104653,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104653,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104825,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104825,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
104887,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105043,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105106,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105106,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105278,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105309,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105309,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105450,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105497,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105513,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105684,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105732,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105732,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105903,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105950,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
105965,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106106,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106153,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106309,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106356,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106356,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106512,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106559,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106559,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106669,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106746,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106762,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106918,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106918,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
106965,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
107122,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
107169,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
107247,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
109278,-4.37,0.00,0,0.00,0.48,0.00,1.0000,14.50,153,3,5,4,51,2.20,0.00,-4.74,8.63
